time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-20 00:00:00+00:00,1,1,6.0,3.0
2023-09-21 00:00:00+00:00,2,2,11.0,4.0
2023-09-22 00:00:00+00:00,1,1,41.0,3.0
2023-09-23 00:00:00+00:00,4,2,,
2023-09-24 00:00:00+00:00,1,1,1.0,1.0
2023-09-25 00:00:00+00:00,2,2,5.0,3.0
2023-09-26 00:00:00+00:00,2,2,3.0,1.0
2023-09-27 00:00:00+00:00,1,1,24.0,6.0
2023-09-28 00:00:00+00:00,1,1,5.0,1.0
2023-09-29 00:00:00+00:00,1,1,1.0,1.0
2023-09-30 00:00:00+00:00,1,1,,
2023-10-01 00:00:00+00:00,1,1,74.0,2.0
2023-10-02 00:00:00+00:00,2,2,1.0,1.0
