time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-14 00:00:00+00:00,1,1,7.0,3.0
2023-11-15 00:00:00+00:00,2,2,35.0,3.0
2023-11-16 00:00:00+00:00,1,1,25.0,5.0
2023-11-17 00:00:00+00:00,1,1,3.0,2.0
2023-11-18 00:00:00+00:00,1,1,6.0,1.0
2023-11-19 00:00:00+00:00,1,1,,
2023-11-20 00:00:00+00:00,2,2,,
2023-11-21 00:00:00+00:00,2,2,6.0,4.0
2023-11-22 00:00:00+00:00,2,2,75.0,2.0
2023-11-23 00:00:00+00:00,2,2,14.0,4.0
2023-11-24 00:00:00+00:00,1,1,72.0,6.0
2023-11-25 00:00:00+00:00,3,3,9.0,2.0
2023-11-26 00:00:00+00:00,1,1,3.0,3.0
2023-11-27 00:00:00+00:00,2,2,10.0,3.0
