time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-26 00:00:00+00:00,9,4,11.0,3.0
2024-04-27 00:00:00+00:00,1,1,26.0,3.0
2024-04-28 00:00:00+00:00,5,2,15.0,4.0
2024-04-29 00:00:00+00:00,2,2,26.0,5.0
2024-04-30 00:00:00+00:00,1,1,4.0,2.0
2024-05-01 00:00:00+00:00,1,1,2.0,2.0
2024-05-02 00:00:00+00:00,1,1,1.0,1.0
2024-05-03 00:00:00+00:00,5,2,,
2024-05-04 00:00:00+00:00,1,1,11.0,3.0
2024-05-05 00:00:00+00:00,3,2,2.0,2.0
2024-05-06 00:00:00+00:00,4,3,7.0,4.0
2024-05-07 00:00:00+00:00,6,3,30.0,7.0
2024-05-08 00:00:00+00:00,2,2,24.0,3.0
2024-05-09 00:00:00+00:00,1,1,53.0,7.0
