time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-03 00:00:00+00:00,2.0,2.0,14,11
2023-05-04 00:00:00+00:00,2.0,2.0,15,10
2023-05-05 00:00:00+00:00,3.0,3.0,17,4
2023-05-06 00:00:00+00:00,2.0,2.0,14,10
2023-05-07 00:00:00+00:00,2.0,2.0,20,12
2023-05-08 00:00:00+00:00,2.0,2.0,11,9
2023-05-09 00:00:00+00:00,2.0,2.0,30,6
2023-05-10 00:00:00+00:00,2.0,2.0,9,6
2023-05-11 00:00:00+00:00,4.0,4.0,31,4
2023-05-12 00:00:00+00:00,4.0,3.0,80,4
2023-05-13 00:00:00+00:00,2.0,2.0,6,5
2023-05-14 00:00:00+00:00,4.0,3.0,7,3
2023-05-15 00:00:00+00:00,3.0,2.0,4,2
2023-05-16 00:00:00+00:00,,,107,6
